Date,AvgFreq_Hz,FreqVariationIndex,Freq_4990_5005_pct,Freq_below_4990_pct,Bhutan_Exchange_MU,Bhutan_DayPeak_MW,Bhutan_DayAvg_MW,Nepal_Exchange_MU,Nepal_DayPeak_MW,Nepal_DayAvg_MW,Bangladesh_Exchange_MU,Bangladesh_DayPeak_MW,Bangladesh_DayAvg_MW,Flow_East_to_North,Flow_East_to_NorthEast,Flow_East_to_South,Flow_East_to_West,Flow_NorthEast_to_North,Flow_West_to_North,Flow_West_to_South
16-07-2024,50.0,0.033,78.61,5.23,39.1,1627.0,16.0,861.0,665.0,-24.4,-1030.0,-1016.0,,-57.9,-15.7,-51.2,24.0,-16.9,-336.9,115.5
17-07-2024,49.99,0.028,83.9,7.11,42.7,1777.0,16.7,798.0,695.0,-24.5,-1035.0,-1022.0,,-81.2,-15.9,-40.6,6.4,-16.9,-350.2,101.5
18-07-2024,50.0,0.026,81.79,4.48,38.7,1614.0,15.3,723.0,636.0,-24.5,-1039.0,-1019.0,,-65.3,-16.8,-30.4,26.6,-16.8,-327.3,126.9
19-07-2024,50.0,0.021,88.09,3.0,43.3,1803.0,15.5,810.0,647.0,-24.4,-1037.0,-1015.0,,-47.8,-17.8,-19.6,15.3,-14.6,-334.1,108.4
20-07-2024,49.98,0.033,78.61,5.23,36.6,1525.0,17.0,783.0,709.0,-24.8,-1024.0,-1033.0,,-72.0,-10.6,-16.6,7.9,-11.1,-345.9,120.5
21-07-2024,49.99,0.033,78.61,5.23,39.1,1627.0,16.0,861.0,665.0,-24.4,-1030.0,-1016.0,,-57.9,-15.7,-51.2,24.0,-16.9,-336.9,115.5
22-07-2024,49.99,0.033,78.61,5.23,40.3,1679.0,16.3,792.0,679.0,-24.1,-1023.0,-1005.0,,-77.9,-1.9,-29.9,12.3,-12.1,-328.9,85.1
23-07-2024,50.0,0.025,82.63,3.11,42.0,1748.0,16.0,793.0,668.0,-23.9,-1010.0,-996.0,,-72.4,-8.0,-48.3,19.3,-12.4,-300.6,73.2
24-07-2024,50.0,0.025,82.63,3.11,36.6,1525.0,15.8,752.0,657.0,-24.1,-1017.0,-1003.0,,-58.0,-13.4,-42.5,31.9,-12.1,-292.2,36.2
25-07-2024,50.0,0.044,75.13,5.79,41.9,1744.0,15.4,770.0,643.0,-24.1,-1022.0,-1006.0,,-59.4,-12.3,-35.0,27.8,-9.6,-296.3,58.2
26-07-2024,50.01,0.041,75.14,3.81,40.8,1700.0,14.9,753.0,620.0,-19.1,-1026.0,-794.0,,-52.9,-13.4,-43.2,27.3,-7.4,-319.4,113.2
27-07-2024,49.99,0.027,86.12,5.47,41.6,1735.0,15.7,769.0,655.0,-24.1,-1021.0,-1006.0,,-61.2,-14.2,-36.0,18.9,-7.5,-322.2,72.7
28-07-2024,50.0,0.027,86.12,5.47,40.6,1692.0,14.0,704.0,583.0,-24.4,-1036.0,-1016.0,,-64.2,-9.8,-26.3,22.0,-7.3,-326.7,92.5
29-07-2024,49.98,0.047,80.21,10.65,41.5,1727.0,13.4,726.0,557.0,-24.3,-1030.0,-1011.0,,-69.6,-8.9,-38.0,26.3,-7.3,-325.5,52.4
30-07-2024,49.98,0.053,76.81,13.4,41.0,1710.0,14.6,690.0,607.0,-24.1,-1037.0,-1006.0,,-63.3,-9.7,-40.9,28.6,-7.5,-351.0,78.6
31-07-2024,50.02,0.025,73.32,1.69,36.8,1534.0,14.2,698.0,593.0,-23.8,-1036.0,-990.0,,-54.4,-11.6,-62.3,33.8,-7.4,-300.2,11.2
01-08-2024,50.01,0.025,76.46,2.21,37.4,1557.0,15.4,754.0,642.0,-24.3,-1040.0,-1013.0,,-40.3,-12.9,-69.0,44.8,-7.3,-251.6,36.5
02-08-2024,50.01,0.026,79.33,1.89,36.2,1507.0,14.7,768.0,613.0,-24.2,-1020.0,-1008.0,,-84.5,-9.7,-73.9,27.8,-7.3,-295.6,3.3
03-08-2024,50.03,0.068,66.25,2.84,38.2,1593.0,16.2,755.0,676.0,-23.9,-1028.0,-995.0,,-82.7,-6.6,-78.5,31.3,-7.4,-252.9,-9.9
04-08-2024,50.03,0.138,69.29,4.43,42.5,1770.0,14.1,717.0,585.0,-24.1,-1021.0,-1003.0,,-57.0,-6.1,-65.7,39.8,-7.3,-230.8,29.7
05-08-2024,50.0,0.041,70.37,7.13,42.2,1757.0,14.0,672.0,584.0,-24.2,-1023.0,-1009.0,,-69.9,-5.8,-84.1,39.7,-7.4,-256.8,-66.8
06-08-2024,50.0,0.034,75.3,5.93,42.4,1768.0,14.8,734.0,618.0,-24.2,-1023.0,-1009.0,,-93.4,-2.6,-75.6,27.4,-7.3,-288.0,-31.4
07-08-2024,50.01,0.037,71.28,5.97,29.0,1210.0,16.9,816.0,703.0,-24.2,-1034.0,-1010.0,,-57.4,-5.2,-68.7,34.0,-7.5,-244.8,-29.8
08-08-2024,50.0,0.034,81.24,4.0,37.9,1580.0,14.3,725.0,596.0,-23.6,-1033.0,-984.0,,-40.5,-6.3,-61.9,22.4,-8.0,-285.3,7.0
09-08-2024,50.01,0.029,77.72,3.43,41.8,1740.0,17.1,808.0,712.0,-24.0,-1015.0,-1000.0,,-64.5,-5.1,-65.7,14.4,-8.5,-256.9,0.2
10-08-2024,50.0,0.034,74.75,4.07,42.6,1775.0,16.1,826.0,671.0,-23.2,-1004.0,-967.0,,-57.8,-6.5,-68.1,14.5,-8.5,-227.4,-24.1
11-08-2024,50.04,0.089,64.86,1.82,41.1,1713.0,12.1,773.0,506.0,-23.9,-1009.0,-997.0,,-39.0,-5.8,-67.3,20.2,-8.5,-185.4,-30.5
12-08-2024,49.99,0.044,79.79,8.6,37.7,1569.0,17.5,857.0,731.0,-23.0,-1001.0,-958.0,,-40.7,-3.2,-92.1,14.4,-8.5,-127.4,-59.8
13-08-2024,49.95,0.109,68.9,21.48,40.6,1690.0,14.2,717.0,592.0,-24.1,-1015.0,-1003.0,,-55.9,-8.3,-86.0,6.2,-8.5,-160.0,-62.6
14-08-2024,49.98,0.049,83.67,6.91,41.0,1708.0,17.1,772.0,712.0,-23.1,-1016.0,-963.0,,-74.1,-11.9,-85.2,1.3,-8.5,-203.7,-44.5
15-08-2024,50.01,0.034,71.06,6.47,41.6,1735.0,16.3,783.0,680.0,-23.5,-999.0,-978.0,,-44.1,-7.6,-79.6,24.0,-8.5,-183.3,-36.9
16-08-2024,50.01,0.024,76.26,3.33,41.7,1736.0,16.1,737.0,672.0,-22.4,-993.0,-933.0,,-65.0,-4.6,-90.4,16.0,-8.4,-212.2,-45.6
17-08-2024,50.01,0.027,80.1,2.73,42.3,1764.0,17.7,776.0,737.0,-21.7,-959.0,-905.0,,-52.7,-9.2,-86.7,20.0,-8.4,-210.8,-15.3
18-08-2024,50.01,0.035,78.95,3.14,42.6,1776.0,18.0,813.0,749.0,-23.0,-989.0,-958.0,,-54.0,-6.7,-88.2,13.9,-8.4,-191.2,-13.7
19-08-2024,50.0,0.034,76.33,5.67,40.8,1699.0,17.4,833.0,726.0,-23.2,-991.0,-965.0,,-50.6,-4.0,-94.3,8.9,-8.5,-169.2,-60.2
20-08-2024,50.01,0.028,74.25,2.72,42.7,1779.0,17.4,829.0,725.0,-22.6,-977.0,-941.0,,-61.3,1.0,-88.4,-0.6,-8.4,-157.9,-45.1
21-08-2024,50.01,0.026,78.59,3.04,42.0,1748.0,17.4,806.0,724.0,-22.3,-968.0,-930.0,,-61.0,-1.6,-81.4,-0.3,-8.5,-189.2,-11.7
22-08-2024,50.0,0.028,78.6,5.06,37.9,1577.0,17.5,817.0,728.0,-21.8,-955.0,-907.0,,-75.9,-3.1,-67.3,-3.4,-8.5,-214.6,25.4
23-08-2024,50.04,0.042,64.48,0.29,40.7,1694.0,17.4,818.0,727.0,-22.5,-980.0,-939.0,,-86.1,-5.5,-61.8,4.5,-8.4,-222.2,24.3
24-08-2024,50.0,0.027,82.78,1.83,41.2,1718.0,17.6,822.0,731.0,-22.9,-985.0,-954.0,,-75.7,-5.7,-56.9,17.9,-6.0,-261.8,49.5
25-08-2024,50.07,0.16,60.87,1.16,41.8,1740.0,15.7,724.0,655.0,-23.1,-974.0,-963.0,,-67.1,-8.7,-41.3,29.5,-8.5,-279.6,71.4
26-08-2024,50.0,0.05,69.55,6.53,44.3,1846.0,15.6,731.0,649.0,-23.0,-985.0,-959.0,,-58.6,-12.8,-51.1,25.2,-12.0,-261.7,40.1
27-08-2024,50.02,0.049,78.11,1.2,38.0,1585.0,15.8,774.0,658.0,-23.2,-977.0,-966.0,,-40.2,-15.8,-74.7,33.6,-12.1,-189.3,-21.4
28-08-2024,50.01,0.037,79.22,3.18,35.7,1489.0,16.7,783.0,697.0,-22.4,-977.0,-933.0,,-35.6,-17.5,-72.8,22.0,-12.0,-156.5,-22.0
29-08-2024,50.01,0.047,75.39,4.57,36.3,1512.0,19.1,877.0,795.0,-22.9,-1006.0,-952.0,,-21.5,-19.1,-67.9,32.1,-12.0,-124.4,-1.9
30-08-2024,50.0,0.041,78.91,6.5,34.9,1455.0,18.0,884.0,749.0,-22.7,-987.0,-946.0,,-41.5,-19.7,-62.2,31.1,-12.0,-165.0,26.3
31-08-2024,49.98,0.034,82.71,6.33,31.9,1328.0,18.5,924.0,771.0,-22.3,-989.0,-928.0,,-62.4,-13.3,-50.7,21.6,-12.1,-220.2,87.1
01-09-2024,50.01,0.056,79.57,3.65,38.8,1615.0,17.0,899.0,709.0,-21.6,-966.0,-902.0,,-69.6,-13.6,-23.6,21.6,-12.2,-245.7,146.1
02-09-2024,50.0,0.049,78.22,6.93,41.6,1731.0,18.4,857.0,768.0,-21.8,-978.0,-908.0,,-71.8,-15.1,-25.1,14.3,-12.0,-261.1,122.0
03-09-2024,49.99,0.039,81.08,5.93,39.9,1663.0,17.4,822.0,724.0,-21.9,-991.0,-914.0,,-53.6,-12.2,-38.8,16.8,-12.0,-236.0,98.6
04-09-2024,50.01,0.037,73.48,2.63,38.5,1606.0,18.0,903.0,749.0,-21.9,-982.0,-912.0,,-35.3,-12.5,-54.4,38.1,-12.0,-189.7,92.6
05-09-2024,50.01,0.046,74.94,2.59,40.7,1696.0,18.4,922.0,768.0,-21.8,-974.0,-909.0,,-42.0,-16.2,-48.8,38.3,-12.0,-174.8,58.3
06-09-2024,50.01,0.035,75.46,6.2,42.3,1764.0,19.7,988.0,821.0,-22.3,-1003.0,-931.0,,-40.9,-16.1,-45.7,30.5,-12.0,-169.9,40.2
07-09-2024,50.02,0.033,71.98,2.71,41.2,1718.0,19.8,923.0,826.0,-22.9,-980.0,-955.0,,-37.0,-19.2,-29.8,35.4,-12.0,-170.4,51.7
08-09-2024,50.03,0.082,67.36,4.06,42.6,1774.0,18.3,911.0,764.0,-23.1,-975.0,-963.0,,-37.2,-20.2,-26.3,37.4,-12.0,-172.9,81.1
09-09-2024,50.01,0.04,75.72,3.91,42.4,1766.0,17.1,848.0,713.0,-23.0,-983.0,-960.0,,-58.0,-22.6,-34.4,28.5,-12.0,-233.5,59.5
10-09-2024,50.02,0.064,73.52,3.69,41.8,1741.0,18.5,841.0,769.0,-23.3,-992.0,-969.0,,-44.5,-19.7,-34.4,37.4,-12.0,-202.8,84.3
11-09-2024,50.01,0.02,86.03,1.24,41.7,1736.0,16.2,800.0,675.0,-23.0,-997.0,-959.0,,-39.9,-11.9,-45.2,39.0,-12.0,-197.5,29.0
12-09-2024,50.01,0.025,82.3,1.09,40.3,1681.0,15.1,815.0,628.0,-22.6,-988.0,-942.0,,-22.0,-15.9,-52.1,32.0,-12.0,-166.3,-7.5
13-09-2024,50.0,0.049,72.43,6.96,40.1,1673.0,16.8,842.0,699.0,-18.6,-987.0,-773.0,,-22.2,-18.6,-54.5,14.6,-12.0,-114.5,-35.8
14-09-2024,50.01,0.071,71.98,4.31,42.2,1757.0,17.0,1003.0,709.0,-12.2,-529.0,-506.0,,-72.2,-16.2,-63.4,-14.5,-12.0,-108.8,-68.4
15-09-2024,50.02,0.073,74.4,1.28,42.7,1778.0,17.2,845.0,717.0,-16.7,-983.0,-695.0,,-92.0,-14.1,-57.8,-34.0,-12.0,-144.4,-8.1
16-09-2024,50.01,0.037,77.09,5.67,43.8,1824.0,17.6,878.0,733.0,-19.4,-989.0,-808.0,,-111.4,-24.3,-67.2,-50.1,-22.0,-167.5,-75.1
17-09-2024,50.02,0.026,83.73,3.7,44.6,1858.0,20.8,932.0,868.0,-23.3,-990.0,-971.0,,-91.7,-25.0,-67.7,-29.6,-22.1,-205.3,-68.9
18-09-2024,50.01,0.093,78.11,15.68,39.2,1634.0,19.0,919.0,792.0,-22.8,-1007.0,-950.0,,-63.3,-26.8,-71.9,-19.6,-20.4,-150.7,-89.3
19-09-2024,50.01,0.069,74.63,12.96,36.0,1500.0,18.0,866.0,750.0,-22.3,-997.0,-931.0,,-38.1,-30.3,-69.2,-1.5,-20.5,-120.1,-68.3
20-09-2024,50.0,0.054,76.11,12.63,36.2,1506.0,17.8,866.0,740.0,-22.6,-986.0,-940.0,,-48.2,-29.7,-61.5,2.8,-20.4,-172.8,-51.3
21-09-2024,50.01,0.03,82.87,6.94,40.8,1698.0,18.9,940.0,789.0,-21.9,-971.0,-913.0,,-57.3,-29.4,-50.4,15.5,-19.8,-235.0,4.6
22-09-2024,50.02,0.071,73.62,17.55,39.2,1632.0,11.2,782.0,466.0,-12.3,-541.0,-514.0,,-71.4,-20.0,-35.2,16.2,-12.0,-243.8,36.6
23-09-2024,49.98,0.055,73.0,14.72,35.4,1477.0,15.4,821.0,643.0,-12.2,-536.0,-510.0,,-70.3,-19.7,-31.5,15.9,-12.0,-263.0,56.7
24-09-2024,50.01,0.029,73.69,3.66,40.7,1697.0,15.5,877.0,647.0,-21.4,-984.0,-891.0,,-92.3,-13.1,-27.3,-15.7,-12.5,-316.5,65.3
25-09-2024,50.0,0.025,83.5,4.63,37.6,1566.0,17.8,904.0,744.0,-23.2,-992.0,-966.0,,-102.9,-22.2,-28.1,-13.8,-23.9,-324.4,71.9
26-09-2024,50.0,0.033,76.72,6.35,43.9,1828.0,19.7,910.0,822.0,-23.0,-966.0,-957.0,,-105.0,-14.7,-39.9,-29.0,-21.4,-292.0,38.8
27-09-2024,50.0,0.032,78.56,5.35,42.9,1788.0,18.5,947.0,770.0,-23.2,-988.0,-966.0,,-93.3,-13.3,-60.5,-41.3,-17.0,-244.2,-32.6
28-09-2024,49.98,0.037,79.68,9.44,37.7,1572.0,5.0,383.0,209.0,-23.4,-983.0,-973.0,,-66.9,-10.9,-88.2,-24.9,-17.0,-176.9,-60.9
29-09-2024,50.01,0.019,84.28,1.42,43.4,1810.0,7.0,335.0,291.0,-23.5,-993.0,-980.0,,-70.3,-8.4,-81.7,-13.5,-16.8,-194.2,1.9
30-09-2024,50.0,0.04,79.72,4.86,42.4,1767.0,6.1,305.0,254.0,-23.3,-989.0,-973.0,,-65.4,-14.5,-83.3,-5.6,-16.8,-214.9,-15.9
01-10-2024,49.99,0.032,82.79,6.37,42.7,1778.0,5.6,323.0,232.0,-22.9,-997.0,-953.0,,-54.4,-16.4,-90.6,5.7,-16.9,-105.3,-49.2
02-10-2024,50.01,0.028,75.31,2.26,42.7,1779.0,6.7,413.0,280.0,-23.3,-999.0,-971.0,,-52.5,-14.0,-84.7,7.0,-16.8,-189.6,-17.1
03-10-2024,50.01,0.025,80.42,1.19,42.7,1779.0,8.1,458.0,337.0,-22.9,-981.0,-953.0,,-79.4,-6.8,-91.7,-0.8,-16.8,-222.8,-12.2
04-10-2024,50.01,0.025,77.89,0.64,42.8,1784.0,8.0,386.0,335.0,-22.8,-979.0,-948.0,,-92.1,3.4,-88.7,-14.1,-16.9,-243.7,0.5
05-10-2024,50.0,0.033,78.11,4.98,41.9,1744.0,8.0,500.0,335.0,-23.0,-971.0,-957.0,,-104.6,4.9,-89.4,-32.3,-17.0,-221.0,-2.0
06-10-2024,49.99,0.043,78.23,9.69,43.8,1825.0,8.0,409.0,332.0,-23.4,-522.0,-974.0,,-90.5,3.6,-91.6,-30.3,-16.8,-188.0,-6.0
07-10-2024,50.0,0.032,77.49,6.55,43.8,1824.0,7.8,367.0,323.0,-23.4,-996.0,-975.0,,-98.7,3.5,-92.4,-37.5,-13.9,-207.1,-7.5
08-10-2024,49.98,0.04,83.11,9.04,40.4,1682.0,7.5,386.0,311.0,-23.5,-994.0,-980.0,,-105.0,2.2,-93.2,-28.4,-9.6,-214.0,5.8
09-10-2024,50.02,0.018,81.3,0.28,44.1,1839.0,6.7,408.0,278.0,-19.2,-1005.0,-799.0,,-116.3,2.2,-89.8,-23.8,-9.6,-215.5,-13.2
10-10-2024,50.01,0.02,81.26,0.58,42.3,1763.0,9.9,502.0,412.0,-13.2,-563.0,-551.0,,-118.1,-2.7,-89.2,-21.0,-20.4,-206.3,-5.6
11-10-2024,49.99,0.032,79.46,5.52,41.4,1723.0,10.0,530.0,418.0,-14.1,-893.0,-589.0,,-109.3,-6.0,-83.9,-19.9,-24.1,-203.3,4.7
12-10-2024,50.0,0.043,71.27,7.62,37.0,1543.0,7.3,652.0,304.0,-22.4,-1005.0,-933.0,,-82.5,-3.2,-82.9,-15.7,-24.1,-209.2,11.2
13-10-2024,50.0,0.025,81.77,3.16,33.2,1382.0,12.7,617.0,528.0,-23.6,-1003.0,-982.0,,-77.6,-4.8,-83.6,-15.7,-24.3,-197.6,22.1
14-10-2024,50.01,0.024,81.34,1.7,30.6,1274.0,11.7,627.0,487.0,-23.8,-1016.0,-993.0,,-93.5,-9.0,-92.1,-10.1,-24.2,-203.7,-4.2
15-10-2024,49.98,0.053,80.68,11.12,32.3,1347.0,11.0,568.0,459.0,-24.0,-1020.0,-1000.0,,-78.5,-9.6,-85.0,-10.4,-22.1,-190.2,3.8
16-10-2024,49.99,0.038,81.6,6.47,31.5,1312.0,10.5,581.0,438.0,-23.1,-1011.0,-962.0,,-87.0,-10.7,-78.7,-13.6,-19.7,-213.3,18.9
17-10-2024,49.99,0.042,80.06,6.5,28.4,1184.0,9.7,536.0,406.0,-23.7,-1021.0,-989.0,,-84.6,-8.4,-73.4,-7.6,-14.4,-223.3,38.8
18-10-2024,50.01,0.022,80.68,0.69,27.7,1155.0,10.0,508.0,417.0,-23.0,-1026.0,-960.0,,-89.1,-6.4,-78.9,-5.3,-14.4,-218.4,30.7
19-10-2024,49.99,0.022,80.68,0.69,24.9,1036.0,9.3,542.0,389.0,-14.6,-823.0,-609.0,,-98.5,-6.6,-81.2,-17.9,-14.4,-219.3,16.2
20-10-2024,50.01,0.034,75.98,2.42,24.4,1018.0,9.7,567.0,403.0,-24.5,-1028.0,-1019.0,,-86.4,-6.7,-74.8,-12.4,-14.5,-221.0,48.9
21-10-2024,50.01,0.051,79.51,8.99,22.1,920.0,9.8,524.0,409.0,-24.4,-1033.0,-1018.0,,-87.9,-10.0,-82.1,-5.4,-14.5,-217.8,13.2
22-10-2024,49.98,0.032,80.75,5.06,20.2,842.0,9.6,447.0,400.0,-24.2,-1032.0,-1008.0,,-89.3,-11.6,-80.6,-4.6,-14.5,-224.5,1.9
23-10-2024,49.99,0.029,79.63,1.0,17.8,741.0,8.1,459.0,339.0,-24.0,-1026.0,-1000.0,,-88.0,-11.7,-76.2,-9.8,-14.5,-204.0,1.8
24-10-2024,49.99,0.059,72.72,7.88,18.0,752.0,8.0,457.0,331.0,-23.9,-1018.0,-994.0,,-104.7,-8.0,-79.4,-28.8,-14.5,-196.2,-7.4
25-10-2024,50.01,0.037,80.75,1.61,16.8,698.0,9.6,488.0,400.0,-21.7,-1009.0,-903.0,,-116.0,-6.7,-78.4,-50.7,-15.4,-219.6,-4.6
26-10-2024,49.99,0.024,85.19,3.26,19.5,814.0,11.2,576.0,465.0,-23.8,-1020.0,-993.0,,-102.9,-14.4,-77.7,-39.0,-24.1,-216.2,6.5
27-10-2024,50.01,0.023,87.99,3.75,15.5,647.0,9.5,521.0,394.0,-24.0,-1007.0,-998.0,,-91.8,-16.4,-78.2,-19.4,-24.1,-185.4,8.1
28-10-2024,49.97,0.065,81.25,13.11,13.7,570.0,8.5,467.0,355.0,-24.0,-1017.0,-998.0,,-87.4,-17.2,-77.6,-15.0,-24.1,-185.8,-17.6
29-10-2024,49.99,0.028,83.48,6.11,13.2,548.0,8.6,480.0,360.0,-23.5,-1004.0,-979.0,,-84.1,-19.3,-92.8,-14.2,-24.1,-186.8,-22.2
30-10-2024,49.99,0.021,88.04,3.43,12.3,512.0,7.4,427.0,310.0,-24.0,-1024.0,-1000.0,,-83.5,-16.6,-95.2,-9.0,-24.2,-178.7,-39.7
31-10-2024,50.0,0.032,77.91,4.19,11.4,475.0,10.2,584.0,425.0,-23.9,-1024.0,-997.0,,-66.1,-15.5,-84.2,-1.5,-20.0,-148.5,-7.2
01-11-2024,50.02,0.03,78.06,1.55,12.2,509.0,10.4,604.0,434.0,-23.7,-1020.0,-985.0,,-56.9,-13.6,-88.2,3.2,-21.1,-94.3,-36.2
02-11-2024,50.02,0.037,74.79,0.98,11.9,495.0,10.6,518.0,442.0,-23.5,-1021.0,-980.0,,-50.0,-17.4,-92.4,12.3,-24.2,-77.6,-38.7
03-11-2024,49.99,0.026,84.62,2.92,10.5,435.0,11.1,514.0,461.0,-23.8,-1014.0,-990.0,,-62.0,-17.7,-79.8,3.6,-24.1,-102.8,-17.2
04-11-2024,50.0,0.026,81.9,3.39,9.3,388.0,10.4,516.0,435.0,-23.1,-1018.0,-961.0,,-75.1,-21.5,-88.8,-8.1,-24.1,-128.2,-36.3
05-11-2024,49.99,0.035,81.35,7.55,8.6,357.0,12.7,551.0,527.0,-23.5,-997.0,-979.0,,-81.0,-22.0,-93.6,-12.5,-24.1,-134.2,-25.4
06-11-2024,50.0,0.023,84.64,3.16,9.1,378.0,11.1,622.0,462.0,-23.4,-983.0,-973.0,,-89.8,-20.4,-109.8,-17.4,-24.3,-154.0,-47.5
07-11-2024,50.01,0.022,83.58,0.75,8.2,343.0,12.1,558.0,503.0,-23.4,-984.0,-973.0,,-94.0,-21.5,-112.7,-8.9,-24.1,-152.0,-60.4
08-11-2024,49.98,0.033,84.22,7.43,7.9,330.0,12.0,576.0,502.0,-23.2,-975.0,-967.0,,-101.0,-21.0,-117.5,-11.3,-24.1,-141.2,-66.0
09-11-2024,49.99,0.033,83.34,7.66,6.2,258.0,12.1,563.0,503.0,-23.2,-978.0,-968.0,,-101.4,-19.2,-108.0,-23.3,-24.1,-154.6,-76.1
10-11-2024,49.99,0.032,78.45,6.93,7.7,323.0,10.9,575.0,453.0,-23.1,-986.0,-964.0,,-87.7,-19.8,-97.1,-14.1,-24.1,-148.2,-29.8
11-11-2024,49.98,0.05,72.97,12.66,4.2,176.0,9.7,521.0,404.0,-23.5,-1008.0,-979.0,,-95.5,-17.3,-98.0,-12.2,-20.2,-185.0,-30.9
12-11-2024,49.98,0.051,77.65,12.05,4.6,191.0,9.3,538.0,389.0,-23.8,-1030.0,-990.0,,-98.1,-12.3,-99.7,-21.4,-15.7,-157.2,-46.5
13-11-2024,50.01,0.023,84.13,0.78,3.6,149.0,7.7,509.0,321.0,-23.5,-1002.0,-981.0,,-98.7,-13.9,-100.8,-20.3,-15.8,-155.7,-53.6
14-11-2024,49.98,0.026,89.16,5.27,3.2,133.0,8.1,507.0,336.0,-23.8,-1007.0,-993.0,,-93.3,-17.3,-107.5,-26.0,-15.8,-154.4,-49.0
15-11-2024,49.98,0.044,77.16,10.54,3.4,143.0,7.0,498.0,293.0,-23.9,-1028.0,-995.0,,-95.6,-15.3,-115.2,-23.2,-15.9,-161.6,-41.2
16-11-2024,49.99,0.04,79.76,7.04,4.8,202.0,7.2,396.0,301.0,-23.6,-1029.0,-982.0,,-94.0,-16.3,-107.9,-24.4,-15.7,-146.8,-7.4
17-11-2024,50.0,0.041,75.5,6.3,3.4,143.0,6.5,465.0,271.0,-23.6,-994.0,-984.0,,-87.9,-15.8,-98.3,-28.4,-15.7,-129.1,-26.7
18-11-2024,50.01,0.026,76.34,1.92,3.6,150.0,5.9,463.0,246.0,-23.4,-987.0,-974.0,,-88.8,-16.5,-103.0,-31.1,-15.7,-124.3,-19.3
19-11-2024,50.01,0.021,83.32,2.06,0.9,38.0,4.4,416.0,183.0,-22.9,-990.0,-953.0,,-92.7,-17.4,-92.9,-30.2,-15.4,-127.3,-48.8
20-11-2024,50.01,0.022,84.09,1.23,1.0,42.0,3.8,392.0,159.0,-23.2,-982.0,-967.0,,-85.8,-17.8,-91.0,-15.9,-15.7,-129.7,-57.3
21-11-2024,49.99,0.02,87.4,2.44,1.0,41.0,3.4,389.0,142.0,-23.3,-985.0,-970.0,,-88.0,-16.8,-90.8,-24.2,-15.7,-127.5,-31.5
22-11-2024,50.0,0.029,80.41,3.99,0.0,-2.0,3.6,392.0,149.0,-23.2,-975.0,-967.0,,-83.2,-17.0,-97.5,-24.9,-15.8,-133.5,-18.0
23-11-2024,49.99,0.029,87.01,4.11,-0.5,-19.0,5.5,378.0,231.0,-23.2,-973.0,-965.0,,-89.9,-16.3,-101.9,-30.8,-15.8,-175.4,-30.7
24-11-2024,50.0,0.033,82.89,4.13,-1.1,-45.0,3.4,391.0,143.0,-23.2,-984.0,-968.0,,-84.2,-16.1,-102.0,-24.2,-15.7,-128.7,-37.8
25-11-2024,49.99,0.053,75.94,10.89,-1.1,-48.0,3.2,355.0,135.0,-23.2,-1001.0,-968.0,,-88.9,-15.1,-98.1,-31.7,-15.7,-125.4,-38.3
26-11-2024,49.98,0.051,79.07,9.95,-1.4,-58.0,2.4,339.0,100.0,-23.5,-995.0,-980.0,,-85.9,-15.6,-99.3,-44.1,-15.7,-124.4,-75.3
27-11-2024,50.0,0.046,79.04,5.41,-1.6,-68.0,2.1,355.0,87.0,-23.5,-1045.0,-977.0,,-85.7,-17.0,-93.6,-37.4,-15.9,-128.2,-62.2
28-11-2024,50.0,0.03,79.75,3.95,-1.2,-51.0,1.5,289.0,61.0,-23.5,-990.0,-978.0,,-76.9,-16.5,-90.8,-33.1,-15.7,-143.6,-43.2
29-11-2024,49.99,0.044,77.85,6.55,-2.5,-102.0,1.9,294.0,78.0,-21.6,-991.0,-900.0,,-78.0,-17.4,-94.0,-28.9,-15.7,-147.4,-65.0
30-11-2024,50.01,0.026,79.65,0.96,-2.8,-118.0,2.2,305.0,91.0,-21.5,-996.0,-896.0,,-73.8,-18.9,-89.4,-21.3,-15.7,-152.1,-49.4
01-12-2024,50.0,0.035,77.71,3.96,-3.2,-134.0,1.1,262.0,45.0,-12.3,-654.0,-512.0,,-81.6,-17.7,-79.4,-29.5,-16.4,-145.2,-13.6
02-12-2024,50.01,0.034,72.11,2.71,-3.4,-140.0,0.0,224.0,0.0,-11.9,-509.0,-496.0,,-83.7,-16.8,-83.0,-26.1,-13.2,-151.2,-10.4
03-12-2024,50.02,0.044,69.27,3.65,-3.7,-154.0,-0.5,-58.0,-21.0,-11.5,-508.0,-481.0,,-108.1,9.8,-87.9,-32.3,16.0,-155.9,-23.5
04-12-2024,50.0,0.028,81.49,3.16,-3.6,-150.0,-1.1,-179.0,-46.0,-11.2,-479.0,-467.0,,-95.5,5.2,-83.5,-26.2,10.7,-144.2,-54.7
05-12-2024,49.99,0.032,84.21,4.49,-3.7,-152.0,0.3,118.0,13.0,-11.9,-550.0,-496.0,,-99.5,3.6,-82.4,-38.7,8.8,-156.1,-51.5
06-12-2024,49.99,0.038,80.29,6.78,-4.4,-183.0,0.2,116.0,10.0,-12.8,-555.0,-533.0,,-105.2,7.0,-81.0,-38.4,12.6,-152.8,-54.0
07-12-2024,50.0,0.023,81.09,2.64,-3.9,-163.0,-0.1,106.0,-5.0,-12.8,-550.0,-535.0,,-100.3,8.9,-99.1,-40.8,16.3,-158.4,-50.9
